14-Jun-2015 14:27:10,   60375456694952.59,    1525724380946.57
23-Jun-2015 00:35:48,   53484168526003.97,    3992348954643.01
05-Jul-2015 02:02:16,   13968213326893.21,    2747845244634.73
05-Jul-2015 11:24:49,   14562243898004.31,    2280100812772.00
17-Jul-2015 23:27:36,   52004458799699.93,    5697037640932.00
04-Aug-2015 03:53:05,   30775750231340.00,    3827829656798.32
12-Aug-2015 12:19:15,   61174387765213.77,    2161130044357.64
09-Sep-2015 13:52:35,    6468864626157.07,     115220529843.03
15-Sep-2015 01:29:58,   26076293789265.37,    4929356119206.00
01-Oct-2015 09:20:52,   12045471660155.17,    5345623555777.44
02-Oct-2015 22:32:18,   30568895978791.91,    2938375109548.84
23-Oct-2015 21:12:38,   20521513860528.81,    1096137124828.72
07-Nov-2015 18:36:13,   14312548297791.48,    3452967044604.16
20-Nov-2015 21:46:37,  105082246028357.05,    2089525672357.01
25-Dec-2015 01:12:57,  324265365258293.62,   12990533533917.55
04-Feb-2016 18:20:09,   24489078671848.51,    2673480207502.41
05-Mar-2016 08:22:48,  115149052103868.23,    3308247042809.88
15-Mar-2016 01:58:18,   11038556999811.46,     634035438233.72
19-Apr-2016 20:10:51,    4116724775396.29,     436633350730.94
16-May-2016 04:21:06,    5773076113217.55,     132683891256.07
14-Jun-2016 20:49:09,  175312766528838.53,   11042164558302.96
28-Aug-2016 20:22:56,   16262763122564.32,     369510276606.78
17-Sep-2016 04:48:50,   23130978729039.62,   11761514928936.06
01-Oct-2016 20:27:49,   33113412281131.18,     301428358311.74
10-Oct-2016 17:45:41,   37582246518732.16,     884149463973.79
12-Oct-2016 04:37:03,    4690473167408.11,    5496648159533.09
07-Nov-2016 04:23:05,  131079601821005.66,    1922364123333.62
23-Jan-2017 13:55:39,    2441992505125.30,      68707878394.28
16-Feb-2017 05:31:03,   67293540516367.27,     910808127329.53
15-Mar-2017 03:54:55,   29769230388661.55,    3580901778134.50
14-Apr-2017 18:25:39,    7055927211638.83,     131281205797.28
01-May-2017 17:00:34,   12304415191057.25,     244256380891.67
17-May-2017 19:01:04,    7509577989569.57,     296743070871.28
06-Jul-2017 09:05:51,    6404764455732.68,      97747842155.40
06-Jul-2017 14:52:25,    7471347341954.61,     114232051679.39
21-Jul-2017 02:48:35,   10010098054275.14,   26812758334989.53
27-Jul-2017 10:40:17,  545645792109684.88,    7585085848662.97
29-Jul-2017 14:06:54,   31769988879510.32,      84466944904.83
29-Jul-2017 23:01:25,    6828393257930.37,    3495764414379.05
13-Sep-2017 17:04:30,    9803852643922.76,     927078263797.47
28-Oct-2017 00:20:57,   17977835820731.11,     253774884864.93
06-Jan-2018 07:27:28,   43452718810205.01,    2322846700155.44
19-Jan-2018 11:03:27,   62715399643222.05,    4867948255790.20
25-Feb-2018 17:44:37,   23081348263667.48,   15421835479932.38
09-Jun-2018 09:30:50,    8994286872224.84,    1141165585410.08
30-Jun-2018 07:19:32,   25038728101431.99,    8604374087641.33
