738399.147338,1349172902646.566162,35165236404.414238
738400.287278,146152196336090.406250,5710557310940.050781
738408.540297,537089471598.335571,953413274390.685913
738414.093419,851255294719.416748,37892512666.558128
738416.800512,2692032675709.541016,111502112794.558685
738417.724723,2138342145459.677979,59439670458.606850
738418.834617,851253943331.611328,81642002711.016708
738419.729804,107191418756366.578125,8422584036338.457031
738422.147098,1349172902646.566162,82375469727.163956
738426.530319,4054163.416450,245955.312534
738439.814880,253326970049628.062500,9610279570320.648438
738444.071772,537091498680.043884,34891175461.971016
738447.861056,26498645557127.304688,365297016235.342957
738452.712823,3389107513948.424316,237387872825.613586
738468.953517,1922919943270.582520,166438539912.340576
738474.090282,8063530906794.849609,447104567587.271912
738481.201208,26262127222708.417969,125191882784.645828
738481.822645,5965199393531.629883,1464451572321.172852
738485.613446,6436793761490.384766,764313531598.845459
738486.712865,134114834195598.250000,3382040950964.372559
738495.344670,92723950367016.359375,4470778699146.583984
738503.159234,20376241161693.023438,2021786785169.403320
738506.774735,88007898542512.750000,1088533068660.741211
738506.993397,8533363313251.725586,519061027399.492859
738513.125652,130304614427020.843750,22408360433454.523438
738518.933293,106533812776479.703125,4056885485175.688477
738535.087919,109355313363612.125000,2335404450768.717285
738548.573682,13027287739506.544922,298745323607.767212
738550.087508,26923410033680.406250,811801900391.042603
738551.129627,43744409911825.640625,296780184360.980164
738553.432913,851251916249.903198,49224281810.806923
738556.639786,7314380404505.018555,135122024707.124222
738564.146726,10717924279275.375000,403586959390.652161
738569.481956,349909587182104.500000,6220614883237.413086
738572.587454,2692034027097.346680,443376451095.625305
738577.805168,2138335388520.649658,602630939758.897095
738611.075979,161127969113184.687500,16574109643627.396484
738628.230083,31111647816520.816406,2407401155241.967285
738631.656659,6528880057737.783203,225951897086.308502
738639.115463,15275827813966.394531,363869017528.780884
738639.989888,10898933025227.550781,3595030090790.055664
738640.982851,10717909414009.523438,2741153377478.863770
738644.832771,153271128867567.468750,653984719532.672607
738659.496667,4266690102799.649902,276190967344.687805
738668.458491,4041196794335.370605,1436444360490.729248
738710.175855,15191721417820.994141,664506295533.707153
738713.142198,33894957620086.531250,1090162131174.016968
738713.248307,120684618045271.421875,64942398304351.265625
738721.111604,5087624237313.335938,772217183506.984009
738722.478723,71898333969741.265625,25110010974038.671875
738723.003707,6405013328830.046875,392063660531.783813
738732.661193,426766187781145.437500,59300535383716.609375
738734.121606,16185233316002.205078,1931796310884.973633
738734.414934,85144195876676.968750,3090159550114.439941
738750.770809,2420833497034.313477,33819183205.740520
738754.490412,180416966592487.468750,575437650503.411255
738762.879352,1349166821401.440674,249537638431.510254
738763.878596,8513441142225.905273,1391464091537.474121
738766.434793,40416609998279.187500,3064572984579.516113
738766.999881,188599839559730.906250,900560293811.116089
738770.098905,2138333361438.941162,462342342461.262207
738784.499035,54703938049285.273438,2755865901236.266113
738786.709992,211995347128977.281250,2205413234795.687012
738794.384281,1349176956809.983154,25810042552.780888
738795.616170,18373694868267.343750,259796788588.803558
738797.934722,10717910089703.425781,1141620109542.698730
738798.881942,5615849491568.155273,315320015265.380127
738799.770150,2692032675709.541016,72991079890.977676
738801.098737,6081148973678.692383,171469025201.664520
